geometry_wkt,cluster_id,price_m2,road_name
"LINESTRING (101.6782601 3.0521479, 101.6785733 3.0519686, 101.6790474 3.0516922, 101.6791473 3.051586, 101.6793347 3.0514308, 101.6794839 3.051288, 101.679613 3.0511401, 101.6797633 3.050926, 101.6798095 3.0508587, 101.6798846 3.0507498, 101.6799602 3.0506002, 101.6799919 3.0505355, 101.6801332 3.0502266)",-1_kl,4300.0,JALAN 1/155B
"LINESTRING (101.6640136 3.0706376, 101.664301 3.0695959, 101.6643276 3.0695, 101.664386 3.0691262, 101.6644175 3.0688505, 101.6643973 3.0686701, 101.6643274 3.0685355, 101.6642525 3.0684219, 101.6637145 3.0676511, 101.6634945 3.0673565)",4_kl,6494.845360824742,JALAN AWAN PINTAL
"LINESTRING (101.6569595 3.2004982, 101.6565537 3.2013449, 101.6564452 3.2015813, 101.6560289 3.2024398)",-1_kl,2896.7254408060453,JALAN 8/40
"LINESTRING (101.7283427 3.1688961, 101.7284241 3.1690089, 101.7286276 3.1694405, 101.7286956 3.1695844, 101.7287469 3.1696864, 101.7288767 3.1699527, 101.7290791 3.1703826, 101.7290799 3.1704802, 101.7289348 3.170681, 101.7287972 3.1708837, 101.7286952 3.1710699)",-1_kl,5833.333333333333,JALAN BUKIT KERAMAT
"LINESTRING (101.7155715 3.1600494, 101.7155383 3.1601085, 101.7154799 3.1602126, 101.7154337 3.1602774, 101.7151468 3.1605431, 101.7150933 3.1605907, 101.7150278 3.160649, 101.7149065 3.1607568, 101.714863 3.1607955, 101.7148437 3.1609025, 101.7149015 3.1610041, 101.7152344 3.1612541, 101.7152923 3.1612958, 101.7158264 3.1617007, 101.7159323 3.1617297, 101.7160184 3.1617313, 101.7161396 3.1617152)",1_kl,6560.2836879432625,PERSIARAN HAMPSHIRE
"LINESTRING (101.7088359 3.1484611, 101.7094079 3.1482451, 101.7096945 3.1480761)",1_kl,4629.62962962963,JALAN ANGSOKA
"LINESTRING (101.6347613 3.2102797, 101.634968 3.2100539, 101.634995 3.2100244, 101.6350915 3.2099161, 101.6351227 3.2098849, 101.6358401 3.20909, 101.6359224 3.2090111, 101.6363815 3.2085649, 101.6364859 3.2084622, 101.6370244 3.2079354, 101.6372482 3.2077049, 101.6374246 3.2075233, 101.6374694 3.2074704, 101.6377422 3.2071804, 101.6383796 3.2065135, 101.6384435 3.2064467, 101.6387937 3.2060953, 101.6389485 3.2059224, 101.6390625 3.205795, 101.6391307 3.2057189, 101.6391787 3.2056707)",11_kl,4480.286738351255,JALAN KUANG GUNUNG
"LINESTRING (101.6898268 3.0842747, 101.6898566 3.0839043, 101.6898905 3.0834769, 101.6899091 3.0830997)",5_kl,4296.875,JALAN 1/127 A
"LINESTRING (101.6639998 3.1808003, 101.6638563 3.1774986)",2_kl,5504.587155963302,PERSIARAN DUTAMAS
"LINESTRING (101.6587791 3.1738513, 101.6583903 3.1741252, 101.6582254 3.1742396, 101.6581643 3.1742657, 101.6580799 3.1742839)",2_kl,5595.744680851064,JALAN DUTA KIARA
"LINESTRING (101.6421176 3.1448749, 101.6420433 3.1449672, 101.6419086 3.1451754, 101.6418275 3.1454997, 101.6417834 3.1457699, 101.6418164 3.1463854, 101.6418324 3.1466846, 101.6418435 3.146801, 101.6417515 3.1471154, 101.6417246 3.1473481, 101.641742 3.1476207, 101.6417691 3.1477017, 101.6417935 3.147775, 101.6418965 3.1478521, 101.6420339 3.1479035, 101.6422177 3.1478935, 101.6425417 3.1478988, 101.6428581 3.1478875)",-1_kl,6994.535519125683,JALAN BUKIT KIARA 5
"LINESTRING (101.7112617 3.2085291, 101.710891 3.2083352, 101.7104351 3.2079198, 101.710066 3.2075782, 101.7099785 3.2074963, 101.7097886 3.2073293, 101.7096285 3.2071704, 101.7095858 3.2071277, 101.7095216 3.2070643)",3_kl,2943.548387096774,JALAN 8/21D
"LINESTRING (101.7082014 3.1563285, 101.7082164 3.1566486, 101.7082251 3.1568348, 101.7082435 3.1568771, 101.7082693 3.156905, 101.7089006 3.1570609, 101.70904 3.1570966, 101.7090815 3.1570979, 101.7091218 3.1570886, 101.7091522 3.157071, 101.7092152 3.1569588, 101.7096173 3.1563434)",1_kl,8908.045977011494,JALAN LAW YEW SWEE
"LINESTRING (101.7128004 3.2084759, 101.7124353 3.2083533, 101.7121174 3.2082051, 101.7119933 3.208127, 101.7118592 3.2080344, 101.7117647 3.2079659, 101.711177 3.2074258, 101.7109936 3.2072605, 101.7106514 3.2069301)",3_kl,3055.5555555555557,JALAN 10/21D
"LINESTRING (101.722584 3.2125071, 101.7222217 3.2125036, 101.7218978 3.2125181, 101.7210261 3.2125394, 101.7208853 3.2125643)",3_kl,4000.0,JALAN 1D/6
"LINESTRING (101.6659754 3.1474305, 101.6657209 3.1477856, 101.6655734 3.1480109, 101.6654887 3.1482063, 101.6653359 3.1486364, 101.6653036 3.1488866, 101.6652715 3.1491544, 101.665269 3.1492293, 101.6652607 3.1494758, 101.6652717 3.1496005, 101.6652942 3.1497463, 101.665336 3.1498951, 101.6654029 3.1501011, 101.6654634 3.150266, 101.6654968 3.1503756, 101.6655026 3.1504422, 101.6655137 3.15057, 101.6655164 3.1506016)",8_kl,7365.079365079365,JALAN DAMANSARA ENDAH
"LINESTRING (101.7196273 3.1174451, 101.7200349 3.1177592, 101.7204653 3.1180928, 101.7205103 3.118127, 101.7205198 3.1181343, 101.720584 3.1181554, 101.7207462 3.118155, 101.7210926 3.118153, 101.7212383 3.1181522, 101.7213142 3.1181503, 101.7214412 3.1181488, 101.7217738 3.118142, 101.722386 3.1181296, 101.7224835 3.1181154, 101.7225567 3.1180686, 101.7227629 3.1178656, 101.7229913 3.1176249, 101.7234984 3.1171565, 101.7239964 3.1166559, 101.7245494 3.1161426)",9_kl,3676.470588235294,JALAN IKAN EMAS
"LINESTRING (101.6899635 3.1324788, 101.6899284 3.1324462, 101.6897043 3.1322382, 101.6896649 3.1322017, 101.6895516 3.1320978, 101.6894707 3.1320236, 101.6893551 3.1319157, 101.6893137 3.131877, 101.6890737 3.1316529, 101.6889312 3.1315255, 101.6888039 3.1314025, 101.6887593 3.1313612, 101.6887199 3.1313247, 101.6884638 3.1310913, 101.6883514 3.1309902, 101.6883249 3.130968, 101.6880942 3.1307749, 101.6877252 3.130466)",1_kl,2500.0,JALAN ABDUL SAMAD
"LINESTRING (101.7149784 3.1424109, 101.7149575 3.1419976, 101.7149462 3.141971, 101.7149315 3.1419449, 101.7149066 3.1419322, 101.7148805 3.1419254, 101.7146944 3.1419153, 101.7140357 3.1419089)",1_kl,4271.844660194175,JALAN ABRAHAM
"LINESTRING (101.688848 3.1788522, 101.6890892 3.1786355, 101.6893931 3.1783691, 101.6898946 3.1779425, 101.6900865 3.1777915, 101.6901536 3.1777355, 101.6903224 3.1776287, 101.6904137 3.177599, 101.6905216 3.1775996, 101.6907746 3.1776267)",1_kl,3813.5593220338983,JALAN CEMPEDAK
"LINESTRING (101.7146168 3.1439383, 101.7146876 3.1437296, 101.7147034 3.1436004, 101.7147046 3.1434942, 101.7147067 3.1433179, 101.7147089 3.1431277, 101.7147107 3.1429723, 101.7147117 3.1428872, 101.7147159 3.1425313)",1_kl,3582.718651211802,JALAN KHOO TEIK EE
"LINESTRING (101.7135205 3.1365922, 101.7134877 3.1366348, 101.7129494 3.1373525, 101.7126705 3.1376698, 101.7123879 3.1379757)",1_kl,2679.658952496955,JALAN LANDAK
"LINESTRING (101.6921056 3.1791994, 101.6920558 3.1791933, 101.6917299 3.1791536, 101.6912518 3.1790953, 101.6907008 3.1790235, 101.6906783 3.1790183)",1_kl,2777.777777777778,JALAN KOVIL ULU
"LINESTRING (101.6676044 3.1440928, 101.6676105 3.1443282, 101.6677168 3.1444205, 101.6677546 3.1444853, 101.6677547 3.1446918, 101.6676111 3.144999, 101.6675279 3.1451484, 101.6674833 3.1452285, 101.6674444 3.1454209)",8_kl,16304.347826086956,JALAN BULUH PERINDU
"LINESTRING (101.7091922 3.1309937, 101.7089461 3.1307321, 101.7086709 3.1304524, 101.7084179 3.1302032, 101.70836 3.1301462, 101.7083331 3.130101, 101.7083253 3.1300092, 101.7083562 3.1299251, 101.7088675 3.1294642, 101.7089247 3.1294137, 101.7096026 3.1288152, 101.7100302 3.1284264, 101.7102308 3.128248)",1_kl,2704.225352112676,JALAN JUBILEE
"LINESTRING (101.6885203 3.12692, 101.688567 3.1268626, 101.6887834 3.1265967, 101.6888776 3.1264727, 101.6889314 3.1263712, 101.6889622 3.1263138, 101.6890139 3.126156, 101.6890636 3.1258337, 101.6890736 3.1257686, 101.6891164 3.1255061, 101.68915 3.1253615, 101.6891889 3.1252102, 101.6892721 3.1249933, 101.6893432 3.1247374, 101.6894558 3.124167, 101.6895368 3.1236364, 101.689605 3.123377, 101.6897 3.123228, 101.689781 3.123132, 101.690111 3.122766, 101.690239 3.122642, 101.690446 3.122487, 101.6905055 3.1224655, 101.6907209 3.1224064, 101.6908201 3.1223332, 101.6908971 3.1222702, 101.6909836 3.1221847, 101.6910953 3.1220198, 101.691109 3.1219814, 101.6911278 3.1219043, 101.6911094 3.1215919, 101.691122 3.121448, 101.691153 3.121368, 101.69147 3.120833, 101.6915962 3.1206316, 101.6917285 3.120446, 101.6918598 3.1202783, 101.6919797 3.1201604, 101.692251 3.1199711)",1_kl,4111.111111111111,LORONG SYED PUTRA KIRI
"LINESTRING (101.722918 3.2193583, 101.7233985 3.2198219, 101.7234859 3.2199001, 101.7238692 3.2202858, 101.7246069 3.2210204, 101.7251887 3.2214229, 101.7252616 3.2214723, 101.7252978 3.221496, 101.7253859 3.2215566, 101.7260354 3.2220037, 101.7265131 3.2223325, 101.72688 3.2225362, 101.7273836 3.222973, 101.7275551 3.2231438, 101.7276135 3.2231908, 101.7277937 3.2234367, 101.7281096 3.2242537, 101.7281305 3.2243076, 101.7281722 3.2244154, 101.7283227 3.2248045, 101.7283594 3.2248996, 101.728422 3.2250613, 101.7285078 3.2252831, 101.7285842 3.2254763)",14_kl,3407.8947368421054,JALAN TAMAN MELATI 1
"LINESTRING (101.6871534 3.1627073, 101.6873276 3.1628691, 101.6875333 3.1632096, 101.6878596 3.1634488, 101.6879521 3.1634809, 101.6881131 3.1634782, 101.6882296 3.1633981, 101.6883685 3.1632511, 101.6885284 3.163081, 101.6886631 3.1629599, 101.6886886 3.1629209, 101.6887113 3.16289, 101.6887261 3.1628298, 101.6887154 3.1627736, 101.6886772 3.1625781, 101.6886824 3.1624509, 101.688745 3.1621583, 101.6888882 3.1617026, 101.6890239 3.161296, 101.6891178 3.1609344, 101.6892049 3.1606934, 101.6892841 3.1605541, 101.6893686 3.1604175, 101.6894437 3.1603292, 101.6895309 3.160273, 101.6896905 3.1601376, 101.6897213 3.1600841, 101.689764 3.1599605)",1_kl,6270.096463022508,JALAN TUN ISMAIL
"LINESTRING (101.6389176 3.2204259, 101.6394148 3.2200433, 101.6400402 3.2195474, 101.6407278 3.2190163, 101.6413134 3.2185503, 101.6420529 3.2180415, 101.6427613 3.2176925)",11_kl,2906.9767441860463,JALAN METRO BARAT 15
"LINESTRING (101.7232187 3.168946, 101.7230543 3.168891, 101.7225471 3.1686745, 101.7219219 3.1683473, 101.7218491 3.1683093, 101.7211871 3.1679797, 101.7205288 3.1675343, 101.720161 3.1672615, 101.7197696 3.1669967)",1_kl,833.3333333333334,PERSIARAN GURNEY
"LINESTRING (101.6626235 3.1128031, 101.6627243 3.1127415, 101.6628531 3.1126628, 101.6631197 3.1124999, 101.6633 3.1123897, 101.6635283 3.1122501)",7_kl,5382.775119617225,LORONG KERINCHI KIRI 2
"LINESTRING (101.6706777 3.0744807, 101.6704863 3.0757149, 101.670428 3.0760614, 101.6703856 3.0765734, 101.6703813 3.0768614, 101.6704131 3.0773775, 101.670445 3.077896, 101.6705141 3.0786599, 101.6705216 3.0788658, 101.6705645 3.0791122, 101.6706247 3.0793252)",4_kl,7460.31746031746,JALAN AWAN BESAR
"LINESTRING (101.7475959 3.1031523, 101.7472296 3.1031845, 101.7469503 3.1032109, 101.7465445 3.1032553, 101.7463226 3.1032802, 101.7462281 3.1032921, 101.7461161 3.1032988, 101.7459787 3.1033015, 101.7457294 3.1032865, 101.7451536 3.1032411, 101.7448293 3.1032037, 101.7443961 3.103156, 101.7440544 3.1031064, 101.7438627 3.1030672, 101.7436912 3.1030321, 101.7432953 3.1029581, 101.7429104 3.102886, 101.7426226 3.1028358, 101.7424108 3.1027942, 101.7423499 3.1027852, 101.7420271 3.1027691, 101.7419069 3.102771, 101.7418637 3.1027762, 101.7416275 3.1027906, 101.7415632 3.1027858, 101.7415036 3.1027731)",12_kl,3837.2093023255816,JALAN KETUMBAR
"LINESTRING (101.71126 3.0829577, 101.7119048 3.0829294)",9_kl,3278.688524590164,LORONG 5/125
"LINESTRING (101.6789429 3.1287874, 101.6787755 3.1286114, 101.6786736 3.1285042, 101.6786497 3.1284778, 101.6781703 3.1279944, 101.6781136 3.1279372, 101.6780876 3.1279133, 101.6779479 3.1277705, 101.6778109 3.1276326, 101.6777843 3.127611, 101.6777446 3.1275786, 101.6777042 3.1275458, 101.6775981 3.127466, 101.6775143 3.1274106, 101.6774743 3.1273907, 101.6774138 3.1273615, 101.6773334 3.1273295, 101.6772486 3.1273106, 101.6772124 3.1273054, 101.6771371 3.1272945, 101.67703 3.1272882, 101.6769524 3.1272891, 101.6768377 3.127299)",1_kl,4235.294117647059,JALAN BANGSAR UTAMA 1
"LINESTRING (101.7274916 3.1824413, 101.7275886 3.1822214, 101.7277783 3.1818561, 101.7278568 3.1816671, 101.7279051 3.1814281, 101.7279323 3.1811676, 101.7279426 3.1809122, 101.7279493 3.1807158, 101.7279467 3.1805928, 101.7279278 3.1802348, 101.7278967 3.180097, 101.7278363 3.1798958, 101.7278047 3.1798066, 101.7276977 3.1795117, 101.7275365 3.1791594, 101.7274986 3.179091, 101.7272089 3.1786755, 101.7269927 3.1783752, 101.7269317 3.1782871, 101.7267925 3.1780829, 101.7267465 3.1779868, 101.7266855 3.1778306)",-1_kl,4444.444444444444,JALAN PERWIRA 1
"LINESTRING (101.6786694 3.0527016, 101.6784479 3.0526008, 101.6784172 3.0525868, 101.6782938 3.0524766)",4_kl,5172.413793103448,JALAN JALIL PERWIRA 1
"LINESTRING (101.6420209 3.1598362, 101.6434308 3.1598014, 101.6447246 3.1597694)",2_kl,8064.5161290322585,JALAN PUNCAK KIARA 1
"LINESTRING (101.6589933 3.1721819, 101.6589972 3.1719648, 101.6590074 3.1714004, 101.6590238 3.1708919, 101.6590277 3.170794, 101.6590436 3.1702328)",2_kl,7183.908045977011,CHANGKAT DUTA KIARA
"LINESTRING (101.6412466 3.1672947, 101.6412002 3.1671155, 101.6411861 3.1670252, 101.6411023 3.1664878, 101.6410341 3.1658662, 101.641025 3.165796, 101.6410202 3.1657374)",2_kl,7968.75,JALAN KIARA 7
"LINESTRING (101.6412466 3.1672947, 101.641305 3.167231, 101.641361 3.167206, 101.641467 3.16719, 101.641691 3.167177, 101.641915 3.1671765, 101.6420558 3.1671762, 101.64215 3.167176, 101.643066 3.1671454, 101.6433416 3.1671124, 101.6435923 3.1670339, 101.6436505 3.1670157, 101.6439194 3.1668948, 101.6442309 3.1666961, 101.6444259 3.1665184, 101.6446074 3.1663386, 101.6448372 3.1660918, 101.6450252 3.165909, 101.6453812 3.1657165, 101.6456124 3.1655856, 101.645873 3.1654766, 101.6464566 3.1653064)",2_kl,7352.941176470588,JALAN DESA KIARA
"LINESTRING (101.6746078 3.0572681, 101.6743793 3.0578267, 101.6740844 3.0586936, 101.6739326 3.0590846, 101.6737141 3.0600335, 101.6735904 3.0608904, 101.6735823 3.0612216)",4_kl,6451.612903225807,JALAN JALIL PERKASA 1
"LINESTRING (101.666083 3.1028361, 101.6660798 3.1036487, 101.6660811 3.1040287, 101.6660772 3.1043501, 101.6660785 3.1048192, 101.6660802 3.1052367, 101.6660824 3.10582, 101.6660827 3.1059126, 101.6660843 3.1063329, 101.6660849 3.10649, 101.666085 3.1065243, 101.6660866 3.1069445)",7_kl,5555.555555555556,JALAN PANTAI MURNI
"LINESTRING (101.6351301 3.1931283, 101.6352247 3.1930858, 101.636072 3.1927052, 101.6374887 3.1920687, 101.6375916 3.1920212)",15_kl,5434.083601286174,JALAN 2/62B
"LINESTRING (101.6617637 3.1109964, 101.6617274 3.1109759, 101.6617112 3.1109667, 101.6616299 3.1109376, 101.6615522 3.1109305, 101.6614679 3.110932, 101.6613608 3.1109391, 101.661259 3.1109503, 101.6610861 3.1109754, 101.6608327 3.111026, 101.6606746 3.1110575, 101.6604579 3.1111051, 101.660437 3.1111104)",7_kl,8659.79381443299,JALAN PANTAI PRIMA
"LINESTRING (101.6835071 3.0918287, 101.6835008 3.091648, 101.6834925 3.091412, 101.6834904 3.0913507, 101.6834849 3.0911941, 101.6834766 3.0909557, 101.6834681 3.0907119, 101.6834602 3.0904877, 101.6834494 3.0902595, 101.6834448 3.0900458, 101.6834277 3.0895574, 101.6834019 3.0888182)",5_kl,4375.0,JALAN KUCHAI JAYA
"LINESTRING (101.6919923 3.1783718, 101.6920855 3.1777277, 101.6921795 3.1770785, 101.6922078 3.1768831, 101.692269 3.1764536, 101.6923162 3.176135, 101.6923562 3.1758586, 101.6924301 3.1753315, 101.6924388 3.1752882)",1_kl,2500.0,JALAN UNION
"LINESTRING (101.6865893 3.0850185, 101.6865578 3.085281, 101.6865249 3.0855596, 101.6864954 3.0858598, 101.6864633 3.0861874, 101.6864394 3.0863854, 101.6864236 3.0865126, 101.6863958 3.0867365, 101.6863629 3.0870016, 101.6863156 3.0873447)",5_kl,3195.8762886597938,JALAN SELESA 2
"LINESTRING (101.6906163 3.0855485, 101.6906135 3.0855861, 101.6905034 3.0870635)",5_kl,5793.478260869565,JALAN 9/116B
"LINESTRING (101.6898333 3.0893594, 101.6899227 3.089363, 101.6901622 3.0893726, 101.6902667 3.0893769, 101.6906478 3.0893922, 101.6915721 3.0894326, 101.6917966 3.0894385)",5_kl,2259.259259259259,JALAN KUCHAI MAJU 14
"LINESTRING (101.7096945 3.1480761, 101.7099642 3.1484129, 101.7099789 3.1484308, 101.7102082 3.1486538, 101.7103203 3.1487424)",1_kl,8156.606851549755,JALAN BEDARA
"LINESTRING (101.6415919 3.2053756, 101.6410131 3.2059842, 101.6409628 3.2060618, 101.6409387 3.2061167, 101.6408609 3.2063263, 101.6408398 3.206408, 101.6408481 3.2064552, 101.6408743 3.2064897, 101.6409628 3.2065539)",11_kl,3278.688524590164,JALAN KUANG BERTAM
"LINESTRING (101.7302124 3.1005287, 101.7300521 3.1008372, 101.7298617 3.1012034, 101.7295443 3.101747, 101.7292554 3.1022753, 101.7289766 3.1027644, 101.7284904 3.1035755, 101.7284429 3.1036511, 101.7282969 3.1038982)",-1_kl,4459.459459459459,JALAN MIDAH 8
"LINESTRING (101.6869294 3.1274923, 101.6872822 3.1278326, 101.6874821 3.1280253, 101.6876437 3.1281929, 101.6878423 3.1284431, 101.6882555 3.128953, 101.6884218 3.1291512)",1_kl,3385.4166666666665,JALAN BERHALA
"LINESTRING (101.7188319 3.2078434, 101.7184546 3.2075789, 101.7184091 3.2075486, 101.7180956 3.2073401, 101.7176424 3.2070238, 101.7172283 3.2067272, 101.7170079 3.2065696, 101.7168625 3.2064663, 101.7160383 3.2058806)",3_kl,3831.1688311688313,JALAN LANGKAWI
"LINESTRING (101.6873732 3.07852, 101.6874034 3.0785449, 101.6874514 3.0785574, 101.6883682 3.0785936, 101.6889331 3.0786232, 101.6889832 3.0786264, 101.6890523 3.0786298, 101.6899996 3.0786762)",5_kl,5781.25,JALAN SELESARIA
"LINESTRING (101.7061183 3.162984, 101.7061489 3.1630028, 101.706183 3.1630238, 101.7064349 3.1631271, 101.7066925 3.1632281, 101.7067201 3.1632381, 101.7067842 3.1632685, 101.7068668 3.1633066, 101.7068932 3.163318, 101.7069628 3.1633529, 101.7070647 3.1634057, 101.7070794 3.1634133, 101.7071525 3.1634544, 101.707327 3.1635482, 101.7075764 3.1636638, 101.707941 3.1638199, 101.7081721 3.1639188, 101.7082808 3.1640335, 101.7084049 3.1641645, 101.7085124 3.1642779, 101.708617 3.1643883, 101.7087 3.1644708, 101.7088226 3.1645903, 101.7088732 3.1646441, 101.708883 3.1647711, 101.7088893 3.1648334, 101.7089066 3.1650684, 101.7089385 3.1653989, 101.7089448 3.1654454, 101.7089567 3.1654781, 101.7089642 3.1654933, 101.7089643 3.1663279)",1_kl,9375.0,JALAN RAJA MUDA MUSA
"LINESTRING (101.7281073 3.1129999, 101.7280475 3.1129434, 101.7280005 3.1128876, 101.7279786 3.1128525, 101.7279589 3.1128086, 101.7279102 3.1126079, 101.7278042 3.1121126, 101.7277667 3.1118739, 101.7277572 3.1116084, 101.7277725 3.1114066, 101.7278033 3.1112284, 101.7278966 3.1108474)",9_kl,6142.857142857143,JALAN YAACOB LATIF
"LINESTRING (101.7089702 3.143908, 101.7084596 3.1435393)",1_kl,6012.024048096193,JALAN BINTANG
"LINESTRING (101.7466063 3.1940891, 101.746552 3.1938387, 101.7464628 3.1934899, 101.7464293 3.193364, 101.7463944 3.1932481, 101.7463756 3.1931926, 101.7463367 3.1931558, 101.7462851 3.1931337, 101.7462234 3.1931323, 101.7461617 3.1931577, 101.7460987 3.1932087, 101.7460397 3.1932864, 101.745984 3.1933847, 101.7459498 3.1934737, 101.7459183 3.1936371, 101.7458666 3.1938097, 101.7458171 3.1939458, 101.7457775 3.1940154, 101.745752 3.1940489, 101.7457192 3.1940803, 101.7456467 3.1941399, 101.7455482 3.1942022, 101.7454737 3.1942323, 101.7453638 3.1942558, 101.7452914 3.1942618, 101.745231 3.1942598, 101.7451624 3.1942547, 101.7450868 3.194231, 101.7448327 3.194069, 101.7446691 3.1939619, 101.7445081 3.1938534, 101.7443821 3.1937864, 101.7442828 3.1937409, 101.743942 3.193588)",6_kl,4672.897196261682,JALAN 1/27C
"LINESTRING (101.7178511 3.1015713, 101.7179253 3.1013489, 101.7179358 3.1012972, 101.7179221 3.1010958, 101.717898 3.1009031, 101.7178761 3.1007284, 101.7178767 3.1004392, 101.7178768 3.1003515, 101.7178779 3.0998092, 101.7178777 3.0996697, 101.7178796 3.0995372, 101.7178877 3.098971, 101.7178736 3.0986949)",9_kl,4415.584415584415,JALAN TASIK PERMAISURI 2
"LINESTRING (101.7145316 3.1859187, 101.7144856 3.1863066, 101.7143892 3.1868206, 101.7143462 3.1871506, 101.7143147 3.1874902, 101.714313 3.187519, 101.714305 3.1876531, 101.7143342 3.1879632, 101.7143373 3.1880367, 101.7143427 3.1880679, 101.7143766 3.1882624, 101.714439 3.1884389, 101.7147782 3.1893994)",-1_kl,3657.4074074074074,JALAN AYER MADU
"LINESTRING (101.740448 3.1800325, 101.7409524 3.1800125, 101.7414817 3.1799915, 101.7416142 3.1799862, 101.7418638 3.1799763, 101.7419238 3.179974, 101.7420978 3.1799671, 101.7426914 3.1799435, 101.742749 3.1799412, 101.7433334 3.1799181, 101.7434705 3.1799126)",-1_kl,5184.1746248294685,JALAN SETIAWANGSA 13
"LINESTRING (101.7387145 3.0804087, 101.7387209 3.0802301, 101.7387612 3.0800436, 101.7388888 3.079641, 101.7390364 3.0791689, 101.7391242 3.078898, 101.7392152 3.0786242, 101.7392988 3.0783534, 101.7394911 3.0777731, 101.7397024 3.0770373, 101.739754 3.0768391)",-1_kl,3722.222222222222,JALAN 10/142
"LINESTRING (101.6566551 3.1852713, 101.6573594 3.1854505, 101.6573526 3.1855861, 101.6572314 3.1859789, 101.657115 3.1863215, 101.6569239 3.1872023, 101.6565499 3.1871577, 101.656618 3.1860434, 101.6566551 3.1852713)",2_kl,3552.6315789473683,JALAN KELAPA
"LINESTRING (101.668242 3.1862208, 101.6678142 3.1865057, 101.6675921 3.1866476, 101.6675557 3.1866699, 101.6673934 3.1867758, 101.6669743 3.1869936, 101.6668489 3.1870501, 101.6666981 3.1871445, 101.6666318 3.1871685, 101.6665164 3.1872094, 101.6664657 3.1872272, 101.6662104 3.1872757, 101.6660257 3.1873011, 101.6658319 3.18731, 101.6656587 3.1873096)",2_kl,3684.2105263157896,JALAN SEGAMBUT
"LINESTRING (101.6295817 3.1427766, 101.6298061 3.1421565, 101.6302612 3.1408992)",-1_kl,5185.185185185185,JALAN DATUK SULAIMAN
"LINESTRING (101.6780609 3.0851835, 101.6781208 3.0851574, 101.6781597 3.0851258, 101.6781758 3.0851024, 101.6781865 3.0850709, 101.6782073 3.084978, 101.6782034 3.0848703, 101.678202 3.0848313, 101.6782254 3.0844635, 101.678236 3.0842982, 101.6782645 3.0838515, 101.6783072 3.0831653, 101.6783122 3.083104, 101.6783259 3.0828889)",5_kl,3218.75,JALAN 1/130
"LINESTRING (101.6242943 3.1947626, 101.6243811 3.1946493, 101.624398 3.1946209, 101.6246683 3.1941669, 101.6246898 3.1940984, 101.6247161 3.1940082)",15_kl,3860.0,JALAN MEDAN PUTRA 2
"LINESTRING (101.7115703 3.1397066, 101.7122135 3.1391243, 101.7122665 3.1390759, 101.7129108 3.1384875)",1_kl,3571.4285714285716,JALAN BRUNEI UTARA
"LINESTRING (101.715564 3.0898363, 101.7157736 3.0899153, 101.7158836 3.0899582, 101.7159875 3.0900122, 101.7165695 3.0903256, 101.7169019 3.0905182, 101.7170638 3.0906252)",9_kl,2596.153846153846,JALAN BUDIMAN 1
"LINESTRING (101.7291168 3.1946171, 101.7297215 3.1942018, 101.7298099 3.1941411, 101.7305096 3.1936606)",6_kl,2857.1428571428573,JALAN MEGAN SETAPAK 1
"LINESTRING (101.7288182 3.2089993, 101.728401 3.2086516)",6_kl,4037.735849056604,JALAN 4/27F
"LINESTRING (101.6989889 3.1380316, 101.6992184 3.1378138, 101.6995168 3.1375406, 101.6997632 3.1373125, 101.7000157 3.1370787, 101.7001042 3.137001, 101.7001869 3.1369528)",1_kl,4650.0,JALAN TALALLA
"LINESTRING (101.7035363 3.1479123, 101.7038866 3.1479866, 101.7041312 3.1480384, 101.7042152 3.1480655, 101.7045606 3.1481721, 101.7049617 3.1483188)",1_kl,5223.880597014925,JALAN CEYLON
"LINESTRING (101.6985151 3.1564173, 101.6984586 3.1564701, 101.6984419 3.1564858, 101.6984217 3.1565049, 101.6983926 3.1565277, 101.6983677 3.1565431, 101.6983362 3.1565565, 101.6982635 3.1565796, 101.6981869 3.1565997, 101.6979811 3.1566796)",1_kl,3448.2758620689656,JALAN MUNSHI ABDULLAH
"LINESTRING (101.6471538 3.15537, 101.6474359 3.1551954, 101.647549 3.1551469, 101.6476583 3.1551133, 101.6477729 3.1551014, 101.6478887 3.1550966, 101.6479431 3.1551025, 101.6480169 3.1551141, 101.6481552 3.1551549, 101.6483322 3.1552131, 101.6486297 3.1553623, 101.6490222 3.1556491, 101.6490785 3.1557004, 101.6494934 3.1560838, 101.6498929 3.1564604, 101.6503166 3.1568014, 101.6504031 3.156875, 101.6504944 3.1569508, 101.6507232 3.1571605, 101.6509386 3.157358, 101.651046 3.1574603, 101.6514525 3.1578073, 101.6518691 3.1581816, 101.6520449 3.1583218, 101.6523022 3.1585272, 101.652323 3.1585459, 101.6527826 3.1589533, 101.6532041 3.1593049, 101.6532368 3.1593332, 101.6541333 3.1601197, 101.6544702 3.1604382, 101.6545408 3.1605219, 101.6546358 3.1606512, 101.6546633 3.1607426, 101.6546862 3.1608189, 101.654694 3.1608535, 101.6547003 3.1608843, 101.6547153 3.1609391, 101.6547279 3.1610448, 101.6547355 3.1611636, 101.6547319 3.1612503, 101.6547033 3.1613652, 101.6546575 3.1614813, 101.654571 3.1616299, 101.6544636 3.1617529, 101.6542385 3.1619632, 101.6539675 3.1621735)",2_kl,6060.606060606061,JALAN SRI HARTAMAS 3
